GUEST	20:b3:99:ea:1b:e8	-72	2462
GUEST	d8:84:66:11:43:28	-78	2412
000000
KU	d8:84:66:39:71:49	-51	2462
GUEST	d8:84:66:39:6b:e8	-72	2437
KU	d8:84:66:0a:e9:48	-59	2412
KU	d8:84:66:39:6e:89	-72	2412
KU	d8:84:66:11:41:f9	-73	2437
KU	20:b3:99:ea:1b:e9	-67	2462
GUEST	d8:84:66:39:71:48	-51	2462
GUEST	d8:84:66:0a:e9:49	-59	2412
GUEST	d8:84:66:39:6e:88	-72	2412
GUEST	20:b3:99:ea:1b:e8	-68	2462
GUEST	d8:84:66:11:43:28	-68	2412
KU	d8:84:66:11:43:29	-66	2412
000000
KU	d8:84:66:39:71:49	-48	2462
KU	d8:84:66:11:41:f9	-71	2437
KU	20:b3:99:ea:1b:e9	-72	2462
GUEST	d8:84:66:39:71:48	-51	2462
GUEST	20:b3:99:ea:1b:e8	-72	2462
GUEST	d8:84:66:11:43:28	-71	2412
KU	d8:84:66:11:43:29	-72	2412
KU	d8:84:66:11:31:e9	-73	2437
GUEST	d8:84:66:11:41:f8	-71	2437
000000
KU	d8:84:66:39:71:49	-36	2462
KU	d8:84:66:11:41:f9	-64	2437
KU	20:b3:99:ea:1b:e9	-68	2462
GUEST	d8:84:66:39:71:48	-39	2462
GUEST	20:b3:99:ea:1b:e8	-70	2462
GUEST	d8:84:66:11:43:28	-71	2412
KU	d8:84:66:11:43:29	-74	2412
KU	d8:84:66:11:31:e9	-74	2437
GUEST	d8:84:66:11:41:f8	-65	2437
KU	d8:84:66:39:6e:89	-66	2412
GUEST	d8:84:66:0a:e9:49	-54	2412
GUEST	d8:84:66:39:6e:88	-67	2412
GUEST	d8:84:66:11:31:e8	-75	2437
000000
KU	d8:84:66:39:71:49	-28	2462
KU	d8:84:66:11:41:f9	-64	2437
KU	20:b3:99:ea:1b:e9	-72	2462
GUEST	d8:84:66:39:71:48	-28	2462
GUEST	20:b3:99:ea:1b:e8	-72	2462
GUEST	d8:84:66:11:43:28	-65	2412
KU	d8:84:66:11:43:29	-64	2412
KU	d8:84:66:11:31:e9	-72	2437
GUEST	d8:84:66:11:41:f8	-65	2437
KU	d8:84:66:39:6e:89	-66	2412
GUEST	d8:84:66:0a:e9:49	-68	2412
GUEST	d8:84:66:39:6e:88	-67	2412
GUEST	d8:84:66:11:31:e8	-75	2437
000000
KU	d8:84:66:39:71:49	-39	2462
KU	d8:84:66:11:41:f9	-69	2437
KU	20:b3:99:ea:1b:e9	-68	2462
GUEST	d8:84:66:39:71:48	-36	2462
GUEST	20:b3:99:ea:1b:e8	-68	2462
GUEST	d8:84:66:11:43:28	-67	2412
KU	d8:84:66:11:43:29	-67	2412
KU	d8:84:66:11:31:e9	-78	2437
GUEST	d8:84:66:11:41:f8	-68	2437
KU	d8:84:66:39:6e:89	-64	2412
GUEST	d8:84:66:0a:e9:49	-68	2412
GUEST	d8:84:66:39:6e:88	-67	2412
GUEST	d8:84:66:11:31:e8	-79	2437
000000
KU	d8:84:66:39:71:49	-49	2462
KU	d8:84:66:11:41:f9	-72	2437
KU	20:b3:99:ea:1b:e9	-75	2462
GUEST	d8:84:66:39:71:48	-47	2462
GUEST	20:b3:99:ea:1b:e8	-77	2462
GUEST	d8:84:66:11:43:28	-67	2412
KU	d8:84:66:11:43:29	-74	2412
KU	d8:84:66:11:31:e9	-78	2437
GUEST	d8:84:66:11:41:f8	-74	2437
KU	d8:84:66:39:6e:89	-64	2412
GUEST	d8:84:66:0a:e9:49	-67	2412
GUEST	d8:84:66:11:31:e8	-79	2437
000000
KU	d8:84:66:39:71:49	-47	2462
KU	d8:84:66:11:41:f9	-73	2437
KU	20:b3:99:ea:1b:e9	-77	2462
GUEST	d8:84:66:39:71:48	-47	2462
GUEST	20:b3:99:ea:1b:e8	-79	2462
GUEST	d8:84:66:11:43:28	-72	2412
KU	d8:84:66:11:43:29	-73	2412
KU	d8:84:66:11:31:e9	-78	2437
GUEST	d8:84:66:11:41:f8	-74	2437
KU	d8:84:66:39:6e:89	-64	2412
GUEST	d8:84:66:0a:e9:49	-71	2412
GUEST	d8:84:66:11:31:e8	-79	2437
000000
KU	d8:84:66:39:71:49	-58	2462
KU	d8:84:66:11:41:f9	-73	2437
KU	20:b3:99:ea:1b:e9	-74	2462
GUEST	d8:84:66:39:71:48	-58	2462
GUEST	20:b3:99:ea:1b:e8	-77	2462
GUEST	d8:84:66:11:43:28	-72	2412
KU	d8:84:66:11:43:29	-73	2412
GUEST	d8:84:66:11:41:f8	-77	2437
GUEST	d8:84:66:0a:e9:49	-71	2412
000000
KU	d8:84:66:39:71:49	-55	2462
KU	d8:84:66:11:41:f9	-78	2437
KU	20:b3:99:ea:1b:e9	-74	2462
GUEST	d8:84:66:39:71:48	-57	2462
GUEST	20:b3:99:ea:1b:e8	-78	2462
GUEST	d8:84:66:11:43:28	-67	2412
KU	d8:84:66:11:43:29	-68	2412
GUEST	d8:84:66:11:41:f8	-75	2437
GUEST	d8:84:66:0a:e9:49	-71	2412
KU	d8:84:66:0a:e9:48	-71	2412
KU	d8:84:66:11:31:e9	-73	2437
KU	d8:84:66:11:57:29	-78	2437
GUEST	d8:84:66:11:31:e8	-74	2437
GUEST	d8:84:66:11:57:28	-78	2437
000000
KU	d8:84:66:39:71:49	-60	2462
KU	d8:84:66:11:41:f9	-74	2437
KU	20:b3:99:ea:1b:e9	-74	2462
GUEST	d8:84:66:39:71:48	-61	2462
GUEST	20:b3:99:ea:1b:e8	-78	2462
GUEST	d8:84:66:11:43:28	-70	2412
KU	d8:84:66:11:43:29	-70	2412
GUEST	d8:84:66:11:41:f8	-75	2437
KU	d8:84:66:0a:e9:48	-71	2412
KU	d8:84:66:11:31:e9	-73	2437
KU	d8:84:66:11:57:29	-78	2437
GUEST	d8:84:66:11:31:e8	-74	2437
GUEST	d8:84:66:11:57:28	-78	2437
000000
KU	d8:84:66:39:71:49	-60	2462
KU	d8:84:66:11:41:f9	-73	2437
KU	20:b3:99:ea:1b:e9	-74	2462
GUEST	d8:84:66:39:71:48	-67	2462
GUEST	20:b3:99:ea:1b:e8	-78	2462
GUEST	d8:84:66:11:43:28	-69	2412
KU	d8:84:66:11:43:29	-69	2412
GUEST	d8:84:66:11:41:f8	-72	2437
KU	d8:84:66:0a:e9:48	-71	2412
KU	d8:84:66:11:31:e9	-79	2437
KU	d8:84:66:11:57:29	-78	2437
GUEST	d8:84:66:11:31:e8	-74	2437
GUEST	d8:84:66:11:57:28	-78	2437
GUEST	d8:84:66:0a:e9:49	-71	2412
000000
KU	d8:84:66:39:71:49	-58	2462
KU	d8:84:66:11:41:f9	-74	2437
KU	20:b3:99:ea:1b:e9	-77	2462
GUEST	d8:84:66:39:71:48	-56	2462
GUEST	20:b3:99:ea:1b:e8	-76	2462
GUEST	d8:84:66:11:43:28	-73	2412
KU	d8:84:66:11:43:29	-69	2412
GUEST	d8:84:66:11:41:f8	-75	2437
KU	d8:84:66:11:31:e9	-79	2437
GUEST	d8:84:66:0a:e9:49	-71	2412
000000
KU	d8:84:66:39:71:49	-31	2462
KU	d8:84:66:11:41:f9	-72	2437
KU	20:b3:99:ea:1b:e9	-62	2462
GUEST	d8:84:66:39:71:48	-51	2462
GUEST	20:b3:99:ea:1b:e8	-62	2462
GUEST	d8:84:66:11:43:28	-73	2412
KU	d8:84:66:11:43:29	-72	2412
GUEST	d8:84:66:11:41:f8	-71	2437
GUEST	d8:84:66:0a:e9:49	-67	2412
KU	d8:84:66:0a:e9:48	-66	2412
000000
KU	d8:84:66:39:71:49	-25	2462
KU	d8:84:66:11:41:f9	-62	2437
KU	20:b3:99:ea:1b:e9	-73	2462
GUEST	d8:84:66:39:71:48	-26	2462
GUEST	20:b3:99:ea:1b:e8	-73	2462
GUEST	d8:84:66:11:43:28	-68	2412
KU	d8:84:66:11:43:29	-67	2412
GUEST	d8:84:66:11:41:f8	-62	2437
GUEST	d8:84:66:0a:e9:49	-67	2412
KU	d8:84:66:0a:e9:48	-66	2412
KU	d8:84:66:39:6e:89	-65	2412
KU	d8:84:66:11:31:e9	-71	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-78	2427
000000
KU	d8:84:66:39:71:49	-26	2462
KU	d8:84:66:11:41:f9	-62	2437
KU	20:b3:99:ea:1b:e9	-73	2462
GUEST	d8:84:66:39:71:48	-27	2462
GUEST	20:b3:99:ea:1b:e8	-73	2462
GUEST	d8:84:66:11:43:28	-61	2412
KU	d8:84:66:11:43:29	-63	2412
GUEST	d8:84:66:11:41:f8	-62	2437
KU	d8:84:66:39:6e:89	-62	2412
KU	d8:84:66:11:31:e9	-71	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-78	2427
GUEST	d8:84:66:39:6e:88	-62	2412
GUEST	d8:84:66:71:29:48	-71	2462
000000
KU	d8:84:66:39:71:49	-42	2462
KU	d8:84:66:11:41:f9	-75	2437
KU	20:b3:99:ea:1b:e9	-73	2462
GUEST	d8:84:66:39:71:48	-41	2462
GUEST	20:b3:99:ea:1b:e8	-73	2462
GUEST	d8:84:66:11:43:28	-60	2412
KU	d8:84:66:11:43:29	-60	2412
GUEST	d8:84:66:11:41:f8	-62	2437
KU	d8:84:66:39:6e:89	-63	2412
KU	d8:84:66:11:31:e9	-70	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-80	2427
GUEST	d8:84:66:39:6e:88	-63	2412
GUEST	d8:84:66:71:29:48	-66	2462
KU	d8:84:66:71:29:49	-65	2462
GUEST	d8:84:66:11:31:e8	-68	2437
000000
KU	d8:84:66:39:71:49	-52	2462
KU	d8:84:66:11:41:f9	-75	2437
GUEST	d8:84:66:39:71:48	-50	2462
GUEST	d8:84:66:11:43:28	-60	2412
KU	d8:84:66:11:43:29	-61	2412
GUEST	d8:84:66:11:41:f8	-62	2437
KU	d8:84:66:39:6e:89	-62	2412
KU	d8:84:66:11:31:e9	-69	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-77	2427
GUEST	d8:84:66:39:6e:88	-61	2412
GUEST	d8:84:66:71:29:48	-66	2462
KU	d8:84:66:71:29:49	-65	2462
GUEST	d8:84:66:11:31:e8	-67	2437
000000
KU	d8:84:66:39:71:49	-51	2462
KU	d8:84:66:11:41:f9	-75	2437
GUEST	d8:84:66:39:71:48	-49	2462
GUEST	d8:84:66:11:43:28	-52	2412
KU	d8:84:66:11:43:29	-53	2412
KU	d8:84:66:39:6e:89	-62	2412
KU	d8:84:66:11:31:e9	-66	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-76	2427
GUEST	d8:84:66:39:6e:88	-62	2412
GUEST	d8:84:66:71:29:48	-64	2462
KU	d8:84:66:71:29:49	-65	2462
GUEST	d8:84:66:11:31:e8	-67	2437
000000
KU	d8:84:66:39:71:49	-53	2462
GUEST	d8:84:66:39:71:48	-54	2462
GUEST	d8:84:66:11:43:28	-55	2412
KU	d8:84:66:11:43:29	-55	2412
KU	d8:84:66:39:6e:89	-59	2412
KU	d8:84:66:11:31:e9	-61	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-69	2427
GUEST	d8:84:66:39:6e:88	-58	2412
GUEST	d8:84:66:71:29:48	-64	2462
KU	d8:84:66:71:29:49	-70	2462
GUEST	d8:84:66:11:31:e8	-61	2437
KU	d8:84:66:11:5c:fa	-72	2462
GUEST	d8:84:66:11:5c:f9	-73	2462
000000
KU	d8:84:66:39:71:49	-52	2462
GUEST	d8:84:66:39:71:48	-53	2462
GUEST	d8:84:66:11:43:28	-49	2412
KU	d8:84:66:11:43:29	-49	2412
KU	d8:84:66:39:6e:89	-59	2412
KU	d8:84:66:11:31:e9	-66	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-64	2427
GUEST	d8:84:66:39:6e:88	-58	2412
GUEST	d8:84:66:71:29:48	-64	2462
KU	d8:84:66:71:29:49	-70	2462
GUEST	d8:84:66:11:31:e8	-67	2437
KU	d8:84:66:11:5c:fa	-72	2462
GUEST	d8:84:66:11:5c:f9	-74	2462
000000
KU	d8:84:66:39:71:49	-59	2462
GUEST	d8:84:66:39:71:48	-62	2462
GUEST	d8:84:66:11:43:28	-51	2412
KU	d8:84:66:11:43:29	-50	2412
KU	d8:84:66:39:6e:89	-69	2412
KU	d8:84:66:11:31:e9	-58	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-69	2427
GUEST	d8:84:66:39:6e:88	-68	2412
KU	d8:84:66:71:29:49	-70	2462
GUEST	d8:84:66:11:31:e8	-57	2437
KU	d8:84:66:11:5c:fa	-72	2462
GUEST	d8:84:66:11:5c:f9	-74	2462
000000
KU	d8:84:66:39:71:49	-58	2462
GUEST	d8:84:66:39:71:48	-59	2462
GUEST	d8:84:66:11:43:28	-45	2412
KU	d8:84:66:11:43:29	-44	2412
KU	d8:84:66:39:6e:89	-69	2412
KU	d8:84:66:11:31:e9	-62	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-75	2427
GUEST	d8:84:66:39:6e:88	-68	2412
GUEST	d8:84:66:11:31:e8	-62	2437
GUEST	d8:84:66:11:5c:f9	-74	2462
000000
KU	d8:84:66:39:71:49	-56	2462
GUEST	d8:84:66:39:71:48	-57	2462
GUEST	d8:84:66:11:43:28	-46	2412
KU	d8:84:66:11:43:29	-46	2412
KU	d8:84:66:39:6e:89	-69	2412
KU	d8:84:66:11:31:e9	-62	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-76	2427
GUEST	d8:84:66:39:6e:88	-68	2412
GUEST	d8:84:66:11:31:e8	-63	2437
000000
KU	d8:84:66:39:71:49	-51	2462
GUEST	d8:84:66:39:71:48	-51	2462
GUEST	d8:84:66:11:43:28	-50	2412
KU	d8:84:66:11:43:29	-50	2412
KU	d8:84:66:39:6e:89	-69	2412
KU	d8:84:66:11:31:e9	-67	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-76	2427
GUEST	d8:84:66:11:31:e8	-68	2437
000000
KU	d8:84:66:39:71:49	-43	2462
GUEST	d8:84:66:39:71:48	-40	2462
GUEST	d8:84:66:11:43:28	-60	2412
KU	d8:84:66:11:43:29	-60	2412
KU	d8:84:66:39:6e:89	-62	2412
KU	d8:84:66:11:31:e9	-69	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-79	2427
GUEST	d8:84:66:11:31:e8	-69	2437
KU	d8:84:66:71:29:49	-68	2462
KU	d8:84:66:11:41:f9	-71	2437
GUEST	d8:84:66:39:6e:88	-63	2412
GUEST	d8:84:66:71:29:48	-68	2462
GUEST	d8:84:66:11:41:f8	-73	2437
GUEST	20:b3:99:ea:1b:e8	-75	2462
000000
KU	d8:84:66:39:71:49	-56	2462
GUEST	d8:84:66:39:71:48	-55	2462
GUEST	d8:84:66:11:43:28	-66	2412
KU	d8:84:66:11:43:29	-64	2412
KU	d8:84:66:39:6e:89	-60	2412
KU	d8:84:66:11:31:e9	-75	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-77	2427
GUEST	d8:84:66:11:31:e8	-69	2437
KU	d8:84:66:71:29:49	-66	2462
KU	d8:84:66:11:41:f9	-71	2437
GUEST	d8:84:66:39:6e:88	-57	2412
GUEST	d8:84:66:71:29:48	-65	2462
GUEST	d8:84:66:11:41:f8	-73	2437
GUEST	20:b3:99:ea:1b:e8	-75	2462
000000
KU	d8:84:66:39:71:49	-58	2462
GUEST	d8:84:66:39:71:48	-53	2462
GUEST	d8:84:66:11:43:28	-59	2412
KU	d8:84:66:11:43:29	-56	2412
KU	d8:84:66:39:6e:89	-57	2412
KU	d8:84:66:11:31:e9	-62	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-66	2427
GUEST	d8:84:66:11:31:e8	-62	2437
KU	d8:84:66:71:29:49	-60	2462
GUEST	d8:84:66:39:6e:88	-58	2412
GUEST	d8:84:66:71:29:48	-59	2462
000000
KU	d8:84:66:39:71:49	-58	2462
GUEST	d8:84:66:39:71:48	-58	2462
GUEST	d8:84:66:11:43:28	-63	2412
KU	d8:84:66:11:43:29	-63	2412
KU	d8:84:66:39:6e:89	-55	2412
KU	d8:84:66:11:31:e9	-73	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-71	2427
GUEST	d8:84:66:11:31:e8	-62	2437
KU	d8:84:66:71:29:49	-56	2462
GUEST	d8:84:66:39:6e:88	-54	2412
GUEST	d8:84:66:71:29:48	-57	2462
KU	d8:84:66:71:28:49	-70	2437
000000
KU	d8:84:66:39:71:49	-63	2462
GUEST	d8:84:66:39:71:48	-59	2462
GUEST	d8:84:66:11:43:28	-61	2412
KU	d8:84:66:11:43:29	-61	2412
KU	d8:84:66:39:6e:89	-52	2412
KU	d8:84:66:11:31:e9	-78	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-59	2427
GUEST	d8:84:66:11:31:e8	-78	2437
KU	d8:84:66:71:29:49	-54	2462
GUEST	d8:84:66:39:6e:88	-54	2412
GUEST	d8:84:66:71:29:48	-54	2462
KU	d8:84:66:71:28:49	-70	2437
000000
KU	d8:84:66:39:71:49	-63	2462
GUEST	d8:84:66:39:71:48	-59	2462
GUEST	d8:84:66:11:43:28	-61	2412
KU	d8:84:66:11:43:29	-61	2412
KU	d8:84:66:39:6e:89	-42	2412
KU	d8:84:66:11:31:e9	-78	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-59	2427
GUEST	d8:84:66:11:31:e8	-78	2437
KU	d8:84:66:71:29:49	-54	2462
GUEST	d8:84:66:39:6e:88	-54	2412
GUEST	d8:84:66:71:29:48	-54	2462
KU	d8:84:66:71:28:49	-70	2437
000000
KU	d8:84:66:39:71:49	-68	2462
GUEST	d8:84:66:39:71:48	-59	2462
GUEST	d8:84:66:11:43:28	-68	2412
KU	d8:84:66:11:43:29	-71	2412
KU	d8:84:66:39:6e:89	-34	2412
KU	d8:84:66:11:31:e9	-78	2437
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-68	2427
GUEST	d8:84:66:11:31:e8	-78	2437
KU	d8:84:66:71:29:49	-51	2462
GUEST	d8:84:66:39:6e:88	-39	2412
GUEST	d8:84:66:71:29:48	-52	2462
KU	d8:84:66:71:28:49	-64	2437
GUEST	d8:84:66:71:28:48	-64	2437
000000
KU	d8:84:66:39:71:49	-67	2462
GUEST	d8:84:66:39:71:48	-68	2462
GUEST	d8:84:66:11:43:28	-73	2412
KU	d8:84:66:11:43:29	-75	2412
KU	d8:84:66:39:6e:89	-24	2412
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-69	2427
KU	d8:84:66:71:29:49	-47	2462
GUEST	d8:84:66:39:6e:88	-25	2412
GUEST	d8:84:66:71:29:48	-47	2462
KU	d8:84:66:71:28:49	-62	2437
GUEST	d8:84:66:71:28:48	-63	2437
000000
KU	d8:84:66:39:71:49	-67	2462
GUEST	d8:84:66:39:71:48	-68	2462
GUEST	d8:84:66:11:43:28	-66	2412
KU	d8:84:66:11:43:29	-71	2412
KU	d8:84:66:39:6e:89	-26	2412
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-61	2427
KU	d8:84:66:71:29:49	-63	2462
GUEST	d8:84:66:39:6e:88	-26	2412
GUEST	d8:84:66:71:29:48	-47	2462
KU	d8:84:66:71:28:49	-57	2437
GUEST	d8:84:66:71:28:48	-57	2437
000000
KU	d8:84:66:39:71:49	-67	2462
GUEST	d8:84:66:39:71:48	-68	2462
GUEST	d8:84:66:11:43:28	-69	2412
KU	d8:84:66:11:43:29	-69	2412
KU	d8:84:66:39:6e:89	-33	2412
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-64	2427
KU	d8:84:66:71:29:49	-53	2462
GUEST	d8:84:66:39:6e:88	-33	2412
GUEST	d8:84:66:71:29:48	-53	2462
KU	d8:84:66:71:28:49	-60	2437
GUEST	d8:84:66:71:28:48	-61	2437
000000
KU	d8:84:66:39:71:49	-64	2462
GUEST	d8:84:66:11:43:28	-72	2412
KU	d8:84:66:11:43:29	-68	2412
KU	d8:84:66:39:6e:89	-46	2412
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-57	2427
KU	d8:84:66:71:29:49	-51	2462
GUEST	d8:84:66:39:6e:88	-39	2412
GUEST	d8:84:66:71:29:48	-52	2462
KU	d8:84:66:71:28:49	-60	2437
GUEST	d8:84:66:71:28:48	-61	2437
000000
KU	d8:84:66:39:71:49	-62	2462
GUEST	d8:84:66:11:43:28	-66	2412
KU	d8:84:66:11:43:29	-69	2412
KU	d8:84:66:39:6e:89	-53	2412
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-55	2427
KU	d8:84:66:71:29:49	-57	2462
GUEST	d8:84:66:39:6e:88	-54	2412
GUEST	d8:84:66:71:29:48	-58	2462
KU	d8:84:66:71:28:49	-60	2437
GUEST	d8:84:66:71:28:48	-61	2437
KU	d8:84:66:37:6a:69	-81	2437
GUEST	d8:84:66:39:71:48	-62	2462
GUEST	d8:84:66:37:6a:68	-79	2437
000000
KU	d8:84:66:39:71:49	-59	2462
GUEST	d8:84:66:11:43:28	-66	2412
KU	d8:84:66:11:43:29	-67	2412
KU	d8:84:66:39:6e:89	-55	2412
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-74	2427
KU	d8:84:66:71:29:49	-58	2462
GUEST	d8:84:66:39:6e:88	-55	2412
GUEST	d8:84:66:71:29:48	-58	2462
KU	d8:84:66:37:6a:69	-81	2437
GUEST	d8:84:66:39:71:48	-62	2462
GUEST	d8:84:66:37:6a:68	-79	2437
KU	d8:84:66:11:31:e9	-75	2437
GUEST	d8:84:66:11:31:e8	-76	2437
000000
KU	d8:84:66:39:71:49	-55	2462
GUEST	d8:84:66:11:43:28	-60	2412
KU	d8:84:66:11:43:29	-62	2412
KU	d8:84:66:39:6e:89	-57	2412
DIRECT-QPPhaser 3020	9e:93:4e:36:96:1f	-74	2427
KU	d8:84:66:71:29:49	-58	2462
GUEST	d8:84:66:39:6e:88	-52	2412
GUEST	d8:84:66:71:29:48	-58	2462
KU	d8:84:66:37:6a:69	-81	2437
