GUEST	d8:84:66:47:f9:a8	-60	2462
000000
KU	d8:84:66:3d:77:f8	-53	2437
GUEST	d8:84:66:3d:77:f9	-55	2437
YapiKredi	00:23:5e:95:b0:a0	-66	2412
GUEST	d8:84:66:47:f9:a8	-60	2462
000000
KU	d8:84:66:3d:77:f8	-56	2437
GUEST	d8:84:66:3d:77:f9	-56	2437
YapiKredi	00:23:5e:95:b0:a0	-69	2412
KU	d8:84:66:47:f9:a9	-53	2462
000000
KU	d8:84:66:3d:77:f8	-55	2437
GUEST	d8:84:66:3d:77:f9	-55	2437
YapiKredi	00:23:5e:95:b0:a0	-66	2412
KU	d8:84:66:47:f9:a9	-53	2462
GUEST	d8:84:66:47:f9:a8	-55	2462
000000
KU	d8:84:66:3d:77:f8	-53	2437
GUEST	d8:84:66:3d:77:f9	-54	2437
YapiKredi	00:23:5e:95:b0:a0	-63	2412
KU	d8:84:66:47:f9:a9	-53	2462
GUEST	d8:84:66:47:f9:a8	-55	2462
000000
KU	d8:84:66:3d:77:f8	-55	2437
GUEST	d8:84:66:3d:77:f9	-53	2437
YapiKredi	00:23:5e:95:b0:a0	-70	2412
GUEST	d8:84:66:47:f9:a8	-61	2462
000000
KU	d8:84:66:3d:77:f8	-49	2437
GUEST	d8:84:66:3d:77:f9	-51	2437
YapiKredi	00:23:5e:95:b0:a0	-64	2412
GUEST	d8:84:66:47:f9:a8	-61	2462
KU	d8:84:66:47:f9:a9	-62	2462
000000
KU	d8:84:66:3d:77:f8	-45	2437
GUEST	d8:84:66:3d:77:f9	-45	2437
YapiKredi	00:23:5e:95:b0:a0	-61	2412
GUEST	d8:84:66:47:f9:a8	-64	2462
KU	d8:84:66:47:f9:a9	-62	2462
000000
KU	d8:84:66:3d:77:f8	-61	2437
GUEST	d8:84:66:3d:77:f9	-52	2437
YapiKredi	00:23:5e:95:b0:a0	-68	2412
GUEST	d8:84:66:47:f9:a8	-64	2462
KU	d8:84:66:47:f9:a9	-56	2462
000000
KU	d8:84:66:3d:77:f8	-58	2437
GUEST	d8:84:66:3d:77:f9	-57	2437
YapiKredi	00:23:5e:95:b0:a0	-67	2412
KU	d8:84:66:47:f9:a9	-56	2462
000000
KU	d8:84:66:3d:77:f8	-60	2437
GUEST	d8:84:66:3d:77:f9	-56	2437
YapiKredi	00:23:5e:95:b0:a0	-68	2412
KU	d8:84:66:47:f9:a9	-49	2462
000000
KU	d8:84:66:3d:77:f8	-58	2437
GUEST	d8:84:66:3d:77:f9	-59	2437
YapiKredi	00:23:5e:95:b0:a0	-61	2412
KU	d8:84:66:47:f9:a9	-58	2462
000000
KU	d8:84:66:3d:77:f8	-59	2437
GUEST	d8:84:66:3d:77:f9	-57	2437
YapiKredi	00:23:5e:95:b0:a0	-62	2412
KU	d8:84:66:47:f9:a9	-58	2462
000000
KU	d8:84:66:3d:77:f8	-62	2437
GUEST	d8:84:66:3d:77:f9	-63	2437
YapiKredi	00:23:5e:95:b0:a0	-59	2412
KU	d8:84:66:47:f9:a9	-58	2462
000000
KU	d8:84:66:3d:77:f8	-60	2437
GUEST	d8:84:66:3d:77:f9	-61	2437
YapiKredi	00:23:5e:95:b0:a0	-54	2412
GUEST	d8:84:66:47:f9:a8	-47	2462
000000
KU	d8:84:66:3d:77:f8	-63	2437
GUEST	d8:84:66:3d:77:f9	-61	2437
YapiKredi	00:23:5e:95:b0:a0	-65	2412
GUEST	d8:84:66:47:f9:a8	-47	2462
KU	d8:84:66:47:f9:a9	-45	2462
000000
KU	d8:84:66:3d:77:f8	-59	2437
GUEST	d8:84:66:3d:77:f9	-58	2437
YapiKredi	00:23:5e:95:b0:a0	-65	2412
GUEST	d8:84:66:47:f9:a8	-46	2462
KU	d8:84:66:47:f9:a9	-45	2462
000000
KU	d8:84:66:3d:77:f8	-58	2437
GUEST	d8:84:66:3d:77:f9	-56	2437
YapiKredi	00:23:5e:95:b0:a0	-66	2412
GUEST	d8:84:66:47:f9:a8	-46	2462
KU	d8:84:66:47:f9:a9	-49	2462
000000
KU	d8:84:66:3d:77:f8	-57	2437
GUEST	d8:84:66:3d:77:f9	-57	2437
YapiKredi	00:23:5e:95:b0:a0	-65	2412
GUEST	d8:84:66:47:f9:a8	-54	2462
KU	d8:84:66:47:f9:a9	-49	2462
000000
KU	d8:84:66:3d:77:f8	-54	2437
GUEST	d8:84:66:3d:77:f9	-55	2437
YapiKredi	00:23:5e:95:b0:a0	-66	2412
GUEST	d8:84:66:47:f9:a8	-54	2462
KU	d8:84:66:47:f9:a9	-54	2462
000000
KU	d8:84:66:3d:77:f8	-55	2437
GUEST	d8:84:66:3d:77:f9	-54	2437
YapiKredi	00:23:5e:95:b0:a0	-64	2412
GUEST	d8:84:66:47:f9:a8	-54	2462
KU	d8:84:66:47:f9:a9	-54	2462
000000
KU	d8:84:66:3d:77:f8	-60	2437
GUEST	d8:84:66:3d:77:f9	-57	2437
YapiKredi	00:23:5e:95:b0:a0	-63	2412
KU	d8:84:66:47:f9:a9	-53	2462
000000
KU	d8:84:66:3d:77:f8	-58	2437
GUEST	d8:84:66:3d:77:f9	-59	2437
YapiKredi	00:23:5e:95:b0:a0	-58	2412
KU	d8:84:66:47:f9:a9	-50	2462
000000
KU	d8:84:66:3d:77:f8	-61	2437
GUEST	d8:84:66:3d:77:f9	-60	2437
YapiKredi	00:23:5e:95:b0:a0	-66	2412
KU	d8:84:66:47:f9:a9	-50	2462
GUEST	d8:84:66:47:f9:a8	-54	2462
000000
KU	d8:84:66:3d:77:f8	-64	2437
GUEST	d8:84:66:3d:77:f9	-64	2437
YapiKredi	00:23:5e:95:b0:a0	-62	2412
KU	d8:84:66:47:f9:a9	-50	2462
GUEST	d8:84:66:47:f9:a8	-54	2462
000000
KU	d8:84:66:3d:77:f8	-64	2437
GUEST	d8:84:66:3d:77:f9	-62	2437
YapiKredi	00:23:5e:95:b0:a0	-59	2412
GUEST	d8:84:66:47:f9:a8	-54	2462
000000
KU	d8:84:66:3d:77:f8	-62	2437
GUEST	d8:84:66:3d:77:f9	-65	2437
YapiKredi	00:23:5e:95:b0:a0	-65	2412
000000
KU	d8:84:66:3d:77:f8	-63	2437
GUEST	d8:84:66:3d:77:f9	-68	2437
YapiKredi	00:23:5e:95:b0:a0	-57	2412
000000
KU	d8:84:66:3d:77:f8	-65	2437
GUEST	d8:84:66:3d:77:f9	-67	2437
YapiKredi	00:23:5e:95:b0:a0	-60	2412
GUEST	d8:84:66:47:f9:a8	-52	2462
000000
KU	d8:84:66:3d:77:f8	-60	2437
GUEST	d8:84:66:3d:77:f9	-64	2437
YapiKredi	00:23:5e:95:b0:a0	-57	2412
GUEST	d8:84:66:47:f9:a8	-52	2462
KU	d8:84:66:47:f9:a9	-48	2462
000000
KU	d8:84:66:3d:77:f8	-63	2437
GUEST	d8:84:66:3d:77:f9	-64	2437
YapiKredi	00:23:5e:95:b0:a0	-58	2412
GUEST	d8:84:66:47:f9:a8	-52	2462
KU	d8:84:66:47:f9:a9	-41	2462
000000
KU	d8:84:66:3d:77:f8	-64	2437
GUEST	d8:84:66:3d:77:f9	-64	2437
YapiKredi	00:23:5e:95:b0:a0	-52	2412
KU	d8:84:66:47:f9:a9	-41	2462
GUEST	d8:84:66:0a:df:19	-72	2412
000000
KU	d8:84:66:3d:77:f8	-60	2437
GUEST	d8:84:66:3d:77:f9	-59	2437
YapiKredi	00:23:5e:95:b0:a0	-59	2412
KU	d8:84:66:47:f9:a9	-41	2462
GUEST	d8:84:66:0a:df:19	-72	2412
GUEST	d8:84:66:47:f9:a8	-44	2462
000000
KU	d8:84:66:3d:77:f8	-63	2437
GUEST	d8:84:66:3d:77:f9	-63	2437
YapiKredi	00:23:5e:95:b0:a0	-67	2412
KU	d8:84:66:47:f9:a9	-41	2462
GUEST	d8:84:66:0a:df:19	-72	2412
GUEST	d8:84:66:47:f9:a8	-44	2462
000000
KU	d8:84:66:3d:77:f8	-66	2437
GUEST	d8:84:66:3d:77:f9	-61	2437
YapiKredi	00:23:5e:95:b0:a0	-64	2412
KU	d8:84:66:47:f9:a9	-41	2462
GUEST	d8:84:66:47:f9:a8	-47	2462
000000
KU	d8:84:66:3d:77:f8	-66	2437
GUEST	d8:84:66:3d:77:f9	-69	2437
YapiKredi	00:23:5e:95:b0:a0	-63	2412
KU	d8:84:66:47:f9:a9	-39	2462
GUEST	d8:84:66:47:f9:a8	-47	2462
000000
KU	d8:84:66:3d:77:f8	-67	2437
GUEST	d8:84:66:3d:77:f9	-66	2437
YapiKredi	00:23:5e:95:b0:a0	-60	2412
KU	d8:84:66:47:f9:a9	-39	2462
GUEST	d8:84:66:47:f9:a8	-35	2462
000000
KU	d8:84:66:3d:77:f8	-65	2437
GUEST	d8:84:66:3d:77:f9	-69	2437
YapiKredi	00:23:5e:95:b0:a0	-56	2412
GUEST	d8:84:66:47:f9:a8	-35	2462
000000
KU	d8:84:66:3d:77:f8	-67	2437
GUEST	d8:84:66:3d:77:f9	-68	2437
YapiKredi	00:23:5e:95:b0:a0	-64	2412
GUEST	d8:84:66:47:f9:a8	-35	2462
000000
KU	d8:84:66:3d:77:f8	-69	2437
GUEST	d8:84:66:3d:77:f9	-68	2437
YapiKredi	00:23:5e:95:b0:a0	-68	2412
KU	d8:84:66:47:f9:a9	-49	2462
000000
KU	d8:84:66:3d:77:f8	-65	2437
GUEST	d8:84:66:3d:77:f9	-63	2437
YapiKredi	00:23:5e:95:b0:a0	-69	2412
KU	d8:84:66:47:f9:a9	-49	2462
GUEST	d8:84:66:47:f9:a8	-44	2462
000000
KU	d8:84:66:3d:77:f8	-67	2437
GUEST	d8:84:66:3d:77:f9	-63	2437
YapiKredi	00:23:5e:95:b0:a0	-62	2412
KU	d8:84:66:47:f9:a9	-48	2462
GUEST	d8:84:66:47:f9:a8	-44	2462
000000
KU	d8:84:66:3d:77:f8	-66	2437
GUEST	d8:84:66:3d:77:f9	-63	2437
YapiKredi	00:23:5e:95:b0:a0	-66	2412
KU	d8:84:66:47:f9:a9	-48	2462
GUEST	d8:84:66:47:f9:a8	-41	2462
000000
KU	d8:84:66:3d:77:f8	-64	2437
GUEST	d8:84:66:3d:77:f9	-71	2437
YapiKredi	00:23:5e:95:b0:a0	-60	2412
KU	d8:84:66:47:f9:a9	-44	2462
GUEST	d8:84:66:47:f9:a8	-41	2462
000000
KU	d8:84:66:3d:77:f8	-65	2437
GUEST	d8:84:66:3d:77:f9	-66	2437
YapiKredi	00:23:5e:95:b0:a0	-58	2412
KU	d8:84:66:47:f9:a9	-44	2462
GUEST	d8:84:66:47:f9:a8	-39	2462
000000
KU	d8:84:66:3d:77:f8	-60	2437
GUEST	d8:84:66:3d:77:f9	-59	2437
YapiKredi	00:23:5e:95:b0:a0	-61	2412
KU	d8:84:66:47:f9:a9	-44	2462
GUEST	d8:84:66:47:f9:a8	-39	2462
000000
KU	d8:84:66:3d:77:f8	-65	2437
GUEST	d8:84:66:3d:77:f9	-65	2437
YapiKredi	00:23:5e:95:b0:a0	-65	2412
GUEST	d8:84:66:47:f9:a8	-49	2462
000000
KU	d8:84:66:3d:77:f8	-65	2437
GUEST	d8:84:66:3d:77:f9	-65	2437
YapiKredi	00:23:5e:95:b0:a0	-59	2412
GUEST	d8:84:66:47:f9:a8	-49	2462
KU	d8:84:66:47:f9:a9	-45	2462
000000
KU	d8:84:66:3d:77:f8	-64	2437
GUEST	d8:84:66:3d:77:f9	-67	2437
YapiKredi	00:23:5e:95:b0:a0	-65	2412
KU	d8:84:66:47:f9:a9	-52	2462
000000
KU	d8:84:66:3d:77:f8	-65	2437
GUEST	d8:84:66:3d:77:f9	-64	2437
YapiKredi	00:23:5e:95:b0:a0	-63	2412
KU	d8:84:66:47:f9:a9	-52	2462
000000
KU	d8:84:66:3d:77:f8	-62	2437
GUEST	d8:84:66:3d:77:f9	-65	2437
YapiKredi	00:23:5e:95:b0:a0	-68	2412
KU	d8:84:66:47:f9:a9	-52	2462
000000
KU	d8:84:66:3d:77:f8	-66	2437
GUEST	d8:84:66:3d:77:f9	-65	2437
YapiKredi	00:23:5e:95:b0:a0	-70	2412
000000
KU	d8:84:66:3d:77:f8	-68	2437
GUEST	d8:84:66:3d:77:f9	-69	2437
YapiKredi	00:23:5e:95:b0:a0	-68	2412
GUEST	d8:84:66:47:f9:a8	-49	2462
000000
KU	d8:84:66:3d:77:f8	-66	2437
GUEST	d8:84:66:3d:77:f9	-69	2437
YapiKredi	00:23:5e:95:b0:a0	-64	2412
GUEST	d8:84:66:47:f9:a8	-49	2462
KU	d8:84:66:47:f9:a9	-48	2462
000000
KU	d8:84:66:3d:77:f8	-66	2437
GUEST	d8:84:66:3d:77:f9	-66	2437
YapiKredi	00:23:5e:95:b0:a0	-60	2412
GUEST	d8:84:66:47:f9:a8	-45	2462
KU	d8:84:66:47:f9:a9	-48	2462
000000
KU	d8:84:66:3d:77:f8	-67	2437
GUEST	d8:84:66:3d:77:f9	-70	2437
YapiKredi	00:23:5e:95:b0:a0	-63	2412
GUEST	d8:84:66:47:f9:a8	-45	2462
KU	d8:84:66:47:f9:a9	-48	2462
000000
KU	d8:84:66:3d:77:f8	-67	2437
GUEST	d8:84:66:3d:77:f9	-67	2437
YapiKredi	00:23:5e:95:b0:a0	-61	2412
GUEST	d8:84:66:47:f9:a8	-45	2462
KU	d8:84:66:47:f9:a9	-48	2462
000000
KU	d8:84:66:3d:77:f8	-69	2437
GUEST	d8:84:66:3d:77:f9	-72	2437
YapiKredi	00:23:5e:95:b0:a0	-66	2412
KU	d8:84:66:47:f9:a9	-49	2462
000000
KU	d8:84:66:3d:77:f8	-68	2437
GUEST	d8:84:66:3d:77:f9	-67	2437
YapiKredi	00:23:5e:95:b0:a0	-66	2412
KU	d8:84:66:47:f9:a9	-49	2462
GUEST	d8:84:66:47:f9:a8	-50	2462
000000
KU	d8:84:66:3d:77:f8	-69	2437
GUEST	d8:84:66:3d:77:f9	-69	2437
YapiKredi	00:23:5e:95:b0:a0	-67	2412
KU	d8:84:66:47:f9:a9	-49	2462
GUEST	d8:84:66:47:f9:a8	-50	2462
