KU	d8:84:66:11:39:49	-63	2462
KU	d8:84:66:10:3d:d9	-56	2462
KU	d8:84:66:11:56:d9	-59	2437
KU	d8:84:66:0a:e5:38	-77	2412
GUEST	d8:84:66:10:3d:d8	-56	2462
GUEST	d8:84:66:0a:c9:59	-71	2462
GUEST	d8:84:66:11:39:48	-62	2462
GUEST	d8:84:66:11:56:d8	-60	2437
GUEST	d8:84:66:0a:e5:39	-73	2412
wireless	06:d0:0b:d0:76:28	-69	2412
KU	d8:84:66:0a:c9:58	-69	2462
KU	d8:84:66:10:48:09	-82	2437
GUEST	d8:84:66:11:38:58	-83	2462
KU	d8:84:66:11:38:59	-81	2462
KU	d8:84:66:13:65:09	-75	2462
000000
KU	d8:84:66:11:39:49	-62	2462
KU	d8:84:66:10:3d:d9	-53	2462
