KU	d8:84:66:71:3a:39	-62
GUEST	d8:84:66:11:41:28	-88
GUEST	d8:84:66:11:39:48	-87
KU	d8:84:66:11:39:49	-87
GUEST	d8:84:66:39:6c:18	-89
KU	d8:84:66:39:6c:19	-89
GUEST	d8:84:66:11:4a:18	-84
KU	d8:84:66:11:4a:19	-84
KU	d8:84:66:13:6b:69	-81
GUEST	d8:84:66:5c:76:78	-81
KU	d8:84:66:5c:76:79	-82
eduroam	d8:84:66:5c:76:71	-91
GUEST	d8:84:66:11:43:28	-84
GUEST	d8:84:66:10:3e:38	-75
GUEST	d8:84:66:11:42:d8	-81
GUEST	d8:84:66:71:3a:38	-51
eduroam	d8:84:66:10:3e:31	-77
KU	d8:84:66:10:3e:30	-80
eduroam	d8:84:66:11:43:21	-86
KU	d8:84:66:11:43:20	-86
eduroam	d8:84:66:10:a3:01	-82
KU	d8:84:66:10:a3:00	-83
KU	d8:84:66:13:6d:69	-53
KU	d8:84:66:10:a3:09	-57
GUEST	d8:84:66:13:6d:68	-53
GUEST	d8:84:66:10:a3:08	-56
GUEST	d8:84:66:10:3c:88	-75
GUEST	d8:84:66:13:6b:68	-85
GUEST	d8:84:66:11:48:78	-63
eduroam	d8:84:66:13:6d:61	-55
eduroam	d8:84:66:10:3c:81	-77
KU	d8:84:66:13:6d:60	-55
KU	d8:84:66:10:3c:80	-76
KU	d8:84:66:5c:76:70	-90
eduroam	d8:84:66:71:3a:31	-79
KU	d8:84:66:71:3a:30	-79
eduroam	d8:84:66:11:48:71	-68
KU	d8:84:66:11:48:70	-67
000000
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:71:3a:39	-62
GUEST	d8:84:66:11:39:48	-87
KU	d8:84:66:11:39:49	-87
GUEST	d8:84:66:39:6c:18	-89
KU	d8:84:66:39:6c:19	-89
GUEST	d8:84:66:11:4a:18	-84
KU	d8:84:66:11:4a:19	-84
KU	d8:84:66:13:6b:69	-81
GUEST	d8:84:66:11:43:28	-84
GUEST	d8:84:66:10:3e:38	-75
GUEST	d8:84:66:11:42:d8	-81
GUEST	d8:84:66:71:3a:38	-51
KU	d8:84:66:71:3a:30	-79
eduroam	d8:84:66:71:3a:31	-79
GUEST	d8:84:66:10:a3:08	-56
eduroam	d8:84:66:10:3e:31	-80
KU	d8:84:66:10:3e:30	-80
eduroam	d8:84:66:11:43:21	-89
KU	d8:84:66:11:43:20	-87
eduroam	d8:84:66:10:a3:01	-84
KU	d8:84:66:10:a3:00	-83
KU	d8:84:66:5c:76:79	-84
GUEST	d8:84:66:5c:76:78	-84
GUEST	d8:84:66:11:41:28	-88
KU	d8:84:66:13:6d:69	-47
KU	d8:84:66:10:a3:09	-61
GUEST	d8:84:66:13:6d:68	-47
GUEST	d8:84:66:10:3c:88	-77
GUEST	d8:84:66:13:6b:68	-78
GUEST	d8:84:66:11:48:78	-61
eduroam	d8:84:66:13:6d:61	-51
eduroam	d8:84:66:10:3c:81	-77
KU	d8:84:66:13:6d:60	-51
KU	d8:84:66:10:3c:80	-77
eduroam	d8:84:66:5c:76:71	-89
KU	d8:84:66:5c:76:70	-89
eduroam	d8:84:66:11:48:71	-60
KU	d8:84:66:11:48:70	-62
000000
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:71:3a:39	-62
KU	d8:84:66:11:39:49	-87
GUEST	d8:84:66:39:6c:18	-89
KU	d8:84:66:39:6c:19	-89
GUEST	d8:84:66:11:4a:18	-84
KU	d8:84:66:11:4a:19	-84
KU	d8:84:66:13:6b:69	-81
GUEST	d8:84:66:11:43:28	-84
GUEST	d8:84:66:10:3e:38	-75
KU	d8:84:66:10:3c:80	-77
eduroam	d8:84:66:10:3c:81	-77
GUEST	d8:84:66:13:6b:68	-78
GUEST	d8:84:66:10:3c:88	-77
GUEST	d8:84:66:11:41:28	-88
GUEST	d8:84:66:5c:76:78	-84
KU	d8:84:66:5c:76:79	-84
eduroam	d8:84:66:11:43:21	-89
eduroam	d8:84:66:10:3e:31	-78
KU	d8:84:66:10:3e:30	-78
KU	d8:84:66:11:43:20	-87
eduroam	d8:84:66:10:a3:01	-80
KU	d8:84:66:10:a3:00	-81
KU	d8:84:66:13:6d:69	-46
KU	d8:84:66:10:a3:09	-56
GUEST	d8:84:66:10:a3:08	-56
GUEST	d8:84:66:13:6d:68	-45
GUEST	d8:84:66:71:3a:38	-58
GUEST	d8:84:66:11:39:48	-90
GUEST	d8:84:66:11:42:d8	-80
GUEST	d8:84:66:11:48:78	-59
eduroam	d8:84:66:13:6d:61	-47
KU	d8:84:66:13:6d:60	-46
eduroam	d8:84:66:5c:76:71	-86
KU	d8:84:66:5c:76:70	-88
eduroam	d8:84:66:71:3a:31	-76
KU	d8:84:66:71:3a:30	-77
eduroam	d8:84:66:11:48:71	-58
KU	d8:84:66:11:48:70	-58
000000
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:11:39:49	-87
GUEST	d8:84:66:39:6c:18	-89
KU	d8:84:66:39:6c:19	-89
GUEST	d8:84:66:11:4a:18	-84
KU	d8:84:66:11:4a:19	-84
GUEST	d8:84:66:11:43:28	-84
GUEST	d8:84:66:10:3e:38	-75
KU	d8:84:66:10:3c:80	-77
eduroam	d8:84:66:10:3c:81	-77
GUEST	d8:84:66:13:6b:68	-78
GUEST	d8:84:66:10:3c:88	-77
GUEST	d8:84:66:11:41:28	-88
GUEST	d8:84:66:5c:76:78	-84
KU	d8:84:66:5c:76:79	-84
eduroam	d8:84:66:11:43:21	-89
GUEST	d8:84:66:11:39:48	-90
GUEST	d8:84:66:10:a3:08	-56
KU	d8:84:66:10:a3:09	-56
KU	d8:84:66:11:43:20	-87
eduroam	d8:84:66:10:3e:31	-72
KU	d8:84:66:10:3e:30	-76
eduroam	d8:84:66:10:a3:01	-85
KU	d8:84:66:10:a3:00	-85
KU	d8:84:66:13:6d:69	-42
GUEST	d8:84:66:13:6d:68	-42
KU	d8:84:66:71:3a:39	-54
GUEST	d8:84:66:71:3a:38	-54
KU	d8:84:66:13:6b:69	-80
GUEST	d8:84:66:11:42:d8	-78
GUEST	d8:84:66:11:48:78	-59
eduroam	d8:84:66:13:6d:61	-43
KU	d8:84:66:13:6d:60	-43
KU	d8:84:66:5c:76:70	-85
eduroam	d8:84:66:5c:76:71	-85
eduroam	d8:84:66:71:3a:31	-78
KU	d8:84:66:71:3a:30	-81
eduroam	d8:84:66:11:48:71	-56
KU	d8:84:66:11:48:70	-55
000000
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:11:39:49	-87
GUEST	d8:84:66:39:6c:18	-89
GUEST	d8:84:66:11:4a:18	-84
KU	d8:84:66:11:4a:19	-84
GUEST	d8:84:66:11:43:28	-84
KU	d8:84:66:10:3c:80	-77
eduroam	d8:84:66:10:3c:81	-77
GUEST	d8:84:66:10:3c:88	-77
GUEST	d8:84:66:11:41:28	-88
GUEST	d8:84:66:5c:76:78	-84
KU	d8:84:66:5c:76:79	-84
eduroam	d8:84:66:11:43:21	-89
GUEST	d8:84:66:11:39:48	-90
GUEST	d8:84:66:10:a3:08	-56
KU	d8:84:66:10:a3:09	-56
KU	d8:84:66:11:43:20	-87
KU	d8:84:66:71:3a:30	-81
eduroam	d8:84:66:71:3a:31	-78
KU	d8:84:66:71:3a:39	-54
eduroam	d8:84:66:10:3e:31	-72
KU	d8:84:66:10:3e:30	-74
eduroam	d8:84:66:10:a3:01	-87
KU	d8:84:66:10:a3:00	-87
KU	d8:84:66:13:6d:69	-37
GUEST	d8:84:66:71:3a:38	-66
GUEST	d8:84:66:13:6d:68	-37
KU	d8:84:66:13:6b:69	-73
KU	d8:84:66:39:6c:19	-86
GUEST	d8:84:66:11:42:d8	-71
GUEST	d8:84:66:13:6b:68	-72
GUEST	d8:84:66:10:3e:38	-66
GUEST	d8:84:66:11:48:78	-56
eduroam	d8:84:66:13:6d:61	-39
KU	d8:84:66:13:6d:60	-39
eduroam	d8:84:66:5c:76:71	-82
KU	d8:84:66:5c:76:70	-82
eduroam	d8:84:66:11:48:71	-55
KU	d8:84:66:11:48:70	-55
000000
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:11:39:49	-87
GUEST	d8:84:66:11:43:28	-84
KU	d8:84:66:10:3c:80	-77
eduroam	d8:84:66:10:3c:81	-77
GUEST	d8:84:66:10:3c:88	-77
GUEST	d8:84:66:11:41:28	-88
GUEST	d8:84:66:5c:76:78	-84
KU	d8:84:66:5c:76:79	-84
GUEST	d8:84:66:11:39:48	-90
KU	d8:84:66:10:a3:09	-56
KU	d8:84:66:71:3a:30	-81
eduroam	d8:84:66:71:3a:31	-78
KU	d8:84:66:71:3a:39	-54
GUEST	d8:84:66:10:3e:38	-66
GUEST	d8:84:66:11:42:d8	-71
KU	d8:84:66:39:6c:19	-86
GUEST	d8:84:66:71:3a:38	-66
eduroam	d8:84:66:10:3e:31	-78
KU	d8:84:66:10:3e:30	-78
eduroam	d8:84:66:11:43:21	-83
KU	d8:84:66:11:43:20	-83
eduroam	d8:84:66:10:a3:01	-88
KU	d8:84:66:10:a3:00	-87
KU	d8:84:66:11:4a:19	-84
GUEST	d8:84:66:11:4a:18	-85
KU	d8:84:66:13:6d:69	-31
GUEST	d8:84:66:13:6d:68	-31
GUEST	d8:84:66:10:a3:08	-65
KU	d8:84:66:13:6b:69	-77
GUEST	d8:84:66:39:6c:18	-89
GUEST	d8:84:66:13:6b:68	-78
GUEST	d8:84:66:11:48:78	-58
eduroam	d8:84:66:13:6d:61	-42
KU	d8:84:66:13:6d:60	-41
eduroam	d8:84:66:5c:76:71	-89
KU	d8:84:66:5c:76:70	-90
eduroam	d8:84:66:11:48:71	-62
KU	d8:84:66:11:48:70	-62
000000
eduroam	d8:84:66:10:3e:31	-84
KU	d8:84:66:10:3e:30	-85
eduroam	d8:84:66:11:43:21	-74
KU	d8:84:66:11:43:20	-76
KU	d8:84:66:11:39:49	-89
KU	d8:84:66:13:6d:69	-53
KU	d8:84:66:10:a3:09	-70
GUEST	d8:84:66:13:6d:68	-53
GUEST	d8:84:66:10:a3:08	-70
KU	d8:84:66:11:31:e9	-82
GUEST	d8:84:66:11:31:e8	-82
KU	d8:84:66:10:3c:89	-66
GUEST	d8:84:66:10:3c:88	-66
KU	d8:84:66:39:6e:89	-80
KU	d8:84:66:11:43:29	-75
GUEST	d8:84:66:11:48:78	-63
eduroam	d8:84:66:11:48:71	-59
KU	d8:84:66:11:48:70	-59
eduroam	d8:84:66:10:3c:81	-75
KU	d8:84:66:10:3c:80	-72
eduroam	d8:84:66:13:6d:61	-52
KU	d8:84:66:13:6d:60	-53
000000
KU	d8:84:66:11:48:70	-59
eduroam	d8:84:66:11:48:71	-59
KU	d8:84:66:11:43:29	-75
KU	d8:84:66:10:3c:89	-66
GUEST	d8:84:66:11:31:e8	-82
KU	d8:84:66:11:31:e9	-82
GUEST	d8:84:66:10:a3:08	-70
KU	d8:84:66:13:6d:69	-53
KU	d8:84:66:11:39:49	-89
eduroam	d8:84:66:10:3e:31	-84
KU	d8:84:66:10:3e:30	-84
eduroam	d8:84:66:11:43:21	-73
KU	d8:84:66:11:43:20	-74
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:10:a3:09	-74
GUEST	d8:84:66:13:6d:68	-66
KU	d8:84:66:37:6a:69	-86
GUEST	d8:84:66:10:3c:88	-63
GUEST	d8:84:66:11:48:78	-75
GUEST	d8:84:66:39:6e:88	-83
KU	d8:84:66:39:6e:89	-82
eduroam	d8:84:66:10:3c:81	-69
KU	d8:84:66:10:3c:80	-69
eduroam	d8:84:66:13:6d:61	-71
KU	d8:84:66:13:6d:60	-72
000000
KU	d8:84:66:11:48:70	-59
eduroam	d8:84:66:11:48:71	-59
KU	d8:84:66:10:3c:89	-66
GUEST	d8:84:66:11:31:e8	-82
KU	d8:84:66:11:31:e9	-82
KU	d8:84:66:11:39:49	-89
KU	d8:84:66:39:6e:89	-82
GUEST	d8:84:66:39:6e:88	-83
KU	d8:84:66:37:6a:69	-86
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
eduroam	d8:84:66:10:3e:31	-89
KU	d8:84:66:10:3e:30	-90
eduroam	d8:84:66:11:43:21	-79
KU	d8:84:66:11:43:20	-79
KU	d8:84:66:10:a3:09	-77
KU	d8:84:66:13:6d:69	-65
GUEST	d8:84:66:13:6d:68	-65
GUEST	d8:84:66:10:a3:08	-76
GUEST	d8:84:66:10:3c:88	-69
KU	d8:84:66:11:43:29	-73
GUEST	d8:84:66:11:48:78	-75
eduroam	d8:84:66:13:6d:61	-72
eduroam	d8:84:66:10:3c:81	-68
KU	d8:84:66:10:3c:80	-68
KU	d8:84:66:13:6d:60	-72
000000
KU	d8:84:66:11:48:70	-59
eduroam	d8:84:66:11:48:71	-59
KU	d8:84:66:10:3c:89	-66
GUEST	d8:84:66:11:31:e8	-82
KU	d8:84:66:11:31:e9	-82
KU	d8:84:66:11:39:49	-89
KU	d8:84:66:37:6a:69	-86
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:10:a3:08	-76
KU	d8:84:66:10:a3:09	-77
eduroam	d8:84:66:10:3e:31	-83
KU	d8:84:66:10:3e:30	-82
eduroam	d8:84:66:11:43:21	-77
KU	d8:84:66:11:43:20	-77
KU	d8:84:66:13:6d:69	-70
GUEST	d8:84:66:13:6d:68	-70
KU	d8:84:66:71:3a:39	-75
GUEST	d8:84:66:10:3c:88	-65
KU	d8:84:66:11:43:29	-77
GUEST	d8:84:66:11:48:78	-75
KU	d8:84:66:39:6e:89	-83
GUEST	d8:84:66:39:6e:88	-84
GUEST	d8:84:66:11:43:28	-77
eduroam	d8:84:66:13:6d:61	-67
KU	d8:84:66:13:6d:60	-67
eduroam	d8:84:66:10:3c:81	-65
KU	d8:84:66:10:3c:80	-66
000000
GUEST	d8:84:66:11:31:e8	-82
KU	d8:84:66:11:31:e9	-82
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
eduroam	d8:84:66:10:3e:31	-81
KU	d8:84:66:10:3e:30	-82
eduroam	d8:84:66:11:43:21	-78
KU	d8:84:66:11:43:20	-77
eduroam	d8:84:66:10:a3:01	-87
KU	d8:84:66:10:a3:00	-87
KU	d8:84:66:13:6d:69	-58
KU	d8:84:66:71:3a:39	-77
GUEST	d8:84:66:71:3a:38	-76
KU	d8:84:66:10:a3:09	-71
GUEST	d8:84:66:10:a3:08	-71
GUEST	d8:84:66:13:6d:68	-58
KU	d8:84:66:37:6a:69	-87
KU	d8:84:66:10:3c:89	-65
GUEST	d8:84:66:10:3c:88	-65
KU	d8:84:66:39:6e:89	-82
GUEST	d8:84:66:39:6e:88	-81
KU	d8:84:66:11:43:29	-74
GUEST	d8:84:66:11:48:78	-65
eduroam	d8:84:66:11:48:71	-71
KU	d8:84:66:11:48:70	-71
KU	d8:84:66:10:3c:80	-75
eduroam	d8:84:66:10:3c:81	-75
eduroam	d8:84:66:13:6d:61	-60
KU	d8:84:66:13:6d:60	-61
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
KU	d8:84:66:10:3c:89	-65
KU	d8:84:66:37:6a:69	-87
GUEST	d8:84:66:10:a3:08	-71
GUEST	d8:84:66:71:3a:38	-76
KU	d8:84:66:71:3a:39	-77
eduroam	d8:84:66:10:3e:31	-85
KU	d8:84:66:10:3e:30	-87
eduroam	d8:84:66:11:43:21	-69
KU	d8:84:66:11:43:20	-68
eduroam	d8:84:66:10:a3:01	-88
KU	d8:84:66:10:a3:00	-88
KU	d8:84:66:10:a3:09	-69
KU	d8:84:66:13:6d:69	-60
KU	d8:84:66:5c:76:79	-83
GUEST	d8:84:66:13:6d:68	-59
KU	d8:84:66:11:31:e9	-83
GUEST	d8:84:66:11:31:e8	-84
GUEST	d8:84:66:10:3c:88	-73
GUEST	d8:84:66:13:6b:68	-81
GUEST	d8:84:66:11:48:78	-61
KU	d8:84:66:39:6e:89	-82
GUEST	d8:84:66:39:6e:88	-82
KU	d8:84:66:11:43:29	-67
eduroam	d8:84:66:11:48:71	-64
KU	d8:84:66:11:48:70	-64
KU	d8:84:66:10:3c:80	-75
eduroam	d8:84:66:13:6d:61	-57
KU	d8:84:66:13:6d:60	-58
eduroam	d8:84:66:10:3c:81	-76
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
KU	d8:84:66:10:3c:89	-65
KU	d8:84:66:37:6a:69	-87
GUEST	d8:84:66:71:3a:38	-76
KU	d8:84:66:71:3a:39	-77
GUEST	d8:84:66:13:6b:68	-81
GUEST	d8:84:66:11:31:e8	-84
KU	d8:84:66:11:31:e9	-83
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:10:a3:09	-69
eduroam	d8:84:66:10:a3:01	-88
eduroam	d8:84:66:10:3e:31	-89
KU	d8:84:66:10:3e:30	-89
eduroam	d8:84:66:11:43:21	-77
KU	d8:84:66:11:43:20	-77
KU	d8:84:66:10:a3:00	-88
KU	d8:84:66:13:6d:69	-57
GUEST	d8:84:66:13:6d:68	-57
GUEST	d8:84:66:10:a3:08	-76
GUEST	d8:84:66:10:3c:88	-73
KU	d8:84:66:39:6e:89	-80
GUEST	d8:84:66:39:6e:88	-81
KU	d8:84:66:11:43:29	-73
GUEST	d8:84:66:11:48:78	-67
eduroam	d8:84:66:11:48:71	-74
KU	d8:84:66:11:48:70	-74
eduroam	d8:84:66:10:3c:81	-76
KU	d8:84:66:10:3c:80	-78
eduroam	d8:84:66:13:6d:61	-61
KU	d8:84:66:13:6d:60	-61
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
KU	d8:84:66:10:3c:89	-65
KU	d8:84:66:37:6a:69	-87
GUEST	d8:84:66:71:3a:38	-76
KU	d8:84:66:71:3a:39	-77
GUEST	d8:84:66:13:6b:68	-81
GUEST	d8:84:66:11:31:e8	-84
KU	d8:84:66:11:31:e9	-83
KU	d8:84:66:5c:76:79	-83
GUEST	d8:84:66:11:48:78	-67
KU	d8:84:66:39:6e:89	-80
eduroam	d8:84:66:10:3e:31	-87
KU	d8:84:66:10:3e:30	-87
eduroam	d8:84:66:11:43:21	-77
KU	d8:84:66:11:43:20	-76
eduroam	d8:84:66:10:a3:01	-87
KU	d8:84:66:10:a3:00	-87
KU	d8:84:66:13:6d:69	-57
KU	d8:84:66:10:a3:09	-70
GUEST	d8:84:66:13:6d:68	-57
GUEST	d8:84:66:10:a3:08	-70
KU	d8:84:66:13:6b:69	-81
GUEST	d8:84:66:10:3c:88	-68
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:11:43:29	-76
eduroam	d8:84:66:11:48:71	-58
KU	d8:84:66:11:48:70	-58
eduroam	d8:84:66:10:3c:81	-78
KU	d8:84:66:10:3c:80	-77
eduroam	d8:84:66:13:6d:61	-55
KU	d8:84:66:13:6d:60	-55
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
KU	d8:84:66:10:3c:89	-65
GUEST	d8:84:66:13:6b:68	-81
GUEST	d8:84:66:11:31:e8	-84
KU	d8:84:66:11:31:e9	-83
KU	d8:84:66:5c:76:79	-83
GUEST	d8:84:66:10:3c:88	-68
KU	d8:84:66:13:6b:69	-81
GUEST	d8:84:66:10:a3:08	-70
KU	d8:84:66:10:a3:09	-70
KU	d8:84:66:10:a3:00	-87
eduroam	d8:84:66:10:a3:01	-87
eduroam	d8:84:66:10:3e:31	-86
KU	d8:84:66:10:3e:30	-85
eduroam	d8:84:66:11:43:21	-72
KU	d8:84:66:11:43:20	-74
KU	d8:84:66:13:6d:69	-57
KU	d8:84:66:71:3a:39	-74
GUEST	d8:84:66:71:3a:38	-74
GUEST	d8:84:66:13:6d:68	-57
KU	d8:84:66:37:6a:69	-80
GUEST	d8:84:66:11:48:78	-64
KU	d8:84:66:39:6e:89	-83
GUEST	d8:84:66:39:6e:88	-83
KU	d8:84:66:11:43:29	-74
eduroam	d8:84:66:11:48:71	-62
KU	d8:84:66:11:48:70	-62
eduroam	d8:84:66:10:3c:81	-76
KU	d8:84:66:10:3c:80	-76
eduroam	d8:84:66:13:6d:61	-56
KU	d8:84:66:13:6d:60	-56
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:11:31:e9	-83
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:13:6b:69	-81
KU	d8:84:66:10:a3:00	-87
eduroam	d8:84:66:10:a3:01	-87
eduroam	d8:84:66:10:3e:31	-87
KU	d8:84:66:10:3e:30	-87
eduroam	d8:84:66:11:43:21	-81
KU	d8:84:66:11:43:20	-80
KU	d8:84:66:13:6d:69	-63
KU	d8:84:66:71:3a:39	-82
GUEST	d8:84:66:71:3a:38	-82
KU	d8:84:66:10:a3:09	-77
GUEST	d8:84:66:10:a3:08	-77
GUEST	d8:84:66:13:6d:68	-63
GUEST	d8:84:66:11:31:e8	-89
KU	d8:84:66:10:3c:89	-62
GUEST	d8:84:66:10:3c:88	-60
KU	d8:84:66:37:6a:69	-86
GUEST	d8:84:66:37:6a:68	-87
KU	d8:84:66:39:6e:89	-83
GUEST	d8:84:66:39:6e:88	-83
KU	d8:84:66:11:43:29	-75
GUEST	d8:84:66:11:48:78	-75
eduroam	d8:84:66:11:48:71	-81
KU	d8:84:66:11:48:70	-79
eduroam	d8:84:66:13:6d:61	-74
eduroam	d8:84:66:10:3c:81	-62
KU	d8:84:66:13:6d:60	-74
KU	d8:84:66:10:3c:80	-62
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:11:31:e9	-83
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:13:6b:69	-81
KU	d8:84:66:10:a3:00	-87
eduroam	d8:84:66:10:a3:01	-87
GUEST	d8:84:66:37:6a:68	-87
KU	d8:84:66:37:6a:69	-86
KU	d8:84:66:10:3c:89	-62
GUEST	d8:84:66:10:a3:08	-77
KU	d8:84:66:10:a3:09	-77
GUEST	d8:84:66:71:3a:38	-82
KU	d8:84:66:71:3a:39	-82
eduroam	d8:84:66:10:3e:31	-85
KU	d8:84:66:10:3e:30	-85
eduroam	d8:84:66:11:43:21	-78
KU	d8:84:66:11:43:20	-78
KU	d8:84:66:13:6d:69	-66
GUEST	d8:84:66:13:6d:68	-66
GUEST	d8:84:66:11:31:e8	-87
GUEST	d8:84:66:10:3c:88	-61
GUEST	d8:84:66:11:48:78	-72
KU	d8:84:66:39:6e:89	-81
GUEST	d8:84:66:39:6e:88	-83
KU	d8:84:66:11:43:29	-76
eduroam	d8:84:66:11:48:71	-75
KU	d8:84:66:11:48:70	-76
eduroam	d8:84:66:10:3c:81	-68
KU	d8:84:66:10:3c:80	-69
eduroam	d8:84:66:13:6d:61	-63
KU	d8:84:66:13:6d:60	-64
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:11:31:e9	-83
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:13:6b:69	-81
KU	d8:84:66:10:a3:00	-87
eduroam	d8:84:66:10:a3:01	-87
GUEST	d8:84:66:37:6a:68	-87
KU	d8:84:66:37:6a:69	-86
KU	d8:84:66:10:3c:89	-62
KU	d8:84:66:39:6e:89	-81
GUEST	d8:84:66:11:31:e8	-87
eduroam	d8:84:66:10:3e:31	-88
KU	d8:84:66:10:3e:30	-87
eduroam	d8:84:66:11:43:21	-75
KU	d8:84:66:11:43:20	-69
KU	d8:84:66:10:a3:09	-73
GUEST	d8:84:66:10:a3:08	-73
KU	d8:84:66:13:6d:69	-60
GUEST	d8:84:66:13:6d:68	-60
KU	d8:84:66:71:3a:39	-75
GUEST	d8:84:66:71:3a:38	-75
GUEST	d8:84:66:10:3c:88	-71
GUEST	d8:84:66:11:48:78	-67
GUEST	d8:84:66:39:6e:88	-82
KU	d8:84:66:11:43:29	-77
eduroam	d8:84:66:11:48:71	-71
KU	d8:84:66:11:48:70	-71
eduroam	d8:84:66:10:3c:81	-76
KU	d8:84:66:10:3c:80	-76
eduroam	d8:84:66:13:6d:61	-61
KU	d8:84:66:13:6d:60	-62
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:13:6b:69	-81
GUEST	d8:84:66:37:6a:68	-87
KU	d8:84:66:37:6a:69	-86
KU	d8:84:66:39:6e:89	-81
GUEST	d8:84:66:39:6e:88	-82
KU	d8:84:66:10:a3:09	-73
eduroam	d8:84:66:10:3e:31	-90
KU	d8:84:66:10:3e:30	-87
eduroam	d8:84:66:11:43:21	-73
KU	d8:84:66:11:43:20	-77
eduroam	d8:84:66:10:a3:01	-90
KU	d8:84:66:10:a3:00	-90
KU	d8:84:66:13:6d:69	-56
GUEST	d8:84:66:13:6d:68	-56
KU	d8:84:66:71:3a:39	-70
GUEST	d8:84:66:71:3a:38	-70
GUEST	d8:84:66:10:a3:08	-63
KU	d8:84:66:11:31:e9	-88
GUEST	d8:84:66:11:31:e8	-88
KU	d8:84:66:10:3c:89	-69
GUEST	d8:84:66:10:3c:88	-70
GUEST	d8:84:66:11:43:28	-70
KU	d8:84:66:11:43:29	-70
GUEST	d8:84:66:11:48:78	-66
eduroam	d8:84:66:11:48:71	-69
KU	d8:84:66:11:48:70	-69
eduroam	d8:84:66:10:3c:81	-81
KU	d8:84:66:10:3c:80	-79
eduroam	d8:84:66:13:6d:61	-60
KU	d8:84:66:13:6d:60	-61
000000
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:13:6b:69	-81
GUEST	d8:84:66:37:6a:68	-87
KU	d8:84:66:39:6e:89	-81
GUEST	d8:84:66:39:6e:88	-82
GUEST	d8:84:66:11:43:28	-70
GUEST	d8:84:66:11:31:e8	-88
eduroam	d8:84:66:10:3e:31	-87
KU	d8:84:66:10:3e:30	-87
eduroam	d8:84:66:11:43:21	-77
KU	d8:84:66:11:43:20	-77
eduroam	d8:84:66:10:a3:01	-89
KU	d8:84:66:10:a3:00	-89
KU	d8:84:66:13:6d:69	-59
KU	d8:84:66:71:3a:39	-70
